"","hhpiso","hhrooms","hhwater","hhwaterin","hhbano","hhownhouse","hhsize","hhelect","clus","headmale","headage","heademp","wifeage","wifeeduc","headeduc","child_0to5","boy_0to5","index","conspcfood_t0","conspcfood_t1","conspcfood_t2","conspcnonfood_t0","conspcnonfood_t1","conspcnonfood_t2","conspc_t0","conspc_t1","conspc_t2"
"125",0,2,1,0,0,1,6,1,9,1,36,1,38,NA,9,0,0,0.359000027179718,171.913330078125,328.337127685547,195.657150268555,84.5555572509766,68.6761856079102,77.8380966186523,256.468872070312,397.013305664062,273.495239257812
"126",0,1,1,1,1,0,4,1,9,1,27,1,25,2,6,1,1,1.83200001716614,194.740005493164,186.608001708984,174.623992919922,51.0699996948242,86.3786697387695,20.2800006866455,245.809997558594,272.986663818359,194.903991699219
"127",0,1,1,1,1,0,5,1,9,1,28,1,26,2,9,2,1,2.31399989128113,126.688003540039,113.847999572754,131.253326416016,23.2000007629395,37.7120018005371,14.7599992752075,149.888000488281,151.559997558594,146.013320922852
"128",1,1,1,1,1,1,4,1,9,1,54,1,52,NA,NA,0,0,0.478666722774506,293.179992675781,368.079986572266,315.864013671875,97.5699996948242,120.360000610352,52.2000007629395,390.75,488.440002441406,368.064025878906
"129",1,2,1,1,1,1,5,1,9,1,40,1,39,2,6,0,0,0.625000059604645,182.328002929688,227.910003662109,218.279998779297,23.9040012359619,60.3499984741211,67,206.232009887695,288.260009765625,285.279998779297
"130",1,1,1,0,1,1,4,1,9,1,37,1,28,2,9,1,1,0.13400000333786,309.230010986328,181.899993896484,274.989990234375,115.520004272461,137.639999389648,74.9733352661133,424.75,319.539978027344,349.963317871094
"131",0,1,1,1,1,0,4,1,9,1,28,1,33,2,15,1,1,0.28600001335144,251.449996948242,422.649993896484,302.809997558594,59.9799995422363,188.296661376953,85.4166641235352,311.429992675781,610.946655273438,388.226654052734
"132",1,3,1,1,1,1,7,1,9,1,44,1,41,2,3,0,0,-0.375666677951813,214.611434936523,298.377136230469,150.411422729492,395.127624511719,142.519989013672,38.4285697937012,609.739074707031,440.897125244141,188.839996337891
"133",1,4,1,1,1,1,7,1,9,1,51,0,52,NA,NA,1,0,0.0863666534423828,692.748596191406,467.376007080078,212.573333740234,213.199996948242,312.47998046875,76.2666625976562,905.948608398438,779.85595703125,288.839996337891
"134",0,4,1,1,1,1,6,1,9,2,56,1,27,2,NA,1,1,0.74099999666214,475.079986572266,334.553344726562,140.169998168945,219.580001831055,35.3333320617676,26.9599990844727,694.659973144531,369.886688232422,167.130004882812
"135",0,1,1,0,0,1,5,1,9,1,27,0,29,2,3,3,1,1.94899988174438,206.296005249023,194.026672363281,129.113327026367,102.65599822998,71.1666641235352,6.89999961853027,308.951995849609,265.193328857422,136.013320922852
"136",0,1,0,0,0,1,8,1,9,1,47,1,35,NA,6,2,1,3.56533336639404,54.5699996948242,181.365005493164,100.044998168945,0.5,27.4883327484131,8.92500019073486,55.0699996948242,208.853332519531,108.970001220703
"137",0,1,0,0,0,1,4,1,9,1,21,1,37,NA,NA,0,0,1.82599997520447,165.850006103516,114.133331298828,44.939998626709,23.3899993896484,6.42666673660278,16.25,189.240005493164,120.559997558594,61.189998626709
"138",0,2,0,0,1,1,6,1,9,1,32,1,32,2,NA,0,0,2.09299993515015,101.293334960938,188.320007324219,242.248001098633,24.9755554199219,117.096000671387,5,126.268890380859,305.416015625,247.248001098633
"139",1,2,1,1,1,0,5,1,9,1,32,0,33,3,4,0,0,1.13166666030884,326.992004394531,285.048004150391,266.216003417969,128.984008789062,48.4000015258789,205.853332519531,455.976013183594,333.447998046875,472.0693359375
"140",1,3,1,1,1,1,5,1,9,1,32,1,31,2,8,1,1,-0.153249979019165,202.871994018555,198.591995239258,315.007995605469,169.421325683594,151.869323730469,218,372.293334960938,350.461303710938,533.007995605469
"141",1,2,1,1,1,1,6,1,9,1,35,1,36,2,6,0,0,1.32999992370605,227.553329467773,220.419998168945,210.433334350586,102.804443359375,73.946662902832,210.966659545898,330.357788085938,294.366668701172,421.399993896484
"142",0,1,0,0,1,0,4,1,9,1,28,1,26,2,6,1,1,1.83200001716614,119.839996337891,84.5299987792969,138.029998779297,35.6833343505859,10.75,8.75,155.523330688477,95.2799987792969,146.779998779297
"143",1,1,1,0,1,1,8,1,9,1,54,0,53,NA,4,0,0,2.13166666030884,111.279998779297,136.246673583984,191.744003295898,14.6400003433228,101.237777709961,4.28000020980835,125.919998168945,237.484451293945,196.024002075195
"144",1,1,1,0,1,0,12,1,9,2,27,1,NA,2,8,1,0,1.18299996852875,138.029998779297,258.940002441406,303.880004882812,84.5800018310547,129.403335571289,75.8333282470703,222.610000610352,388.343322753906,379.713317871094
"145",0,1,1,0,1,1,4,1,9,1,51,1,41,NA,5,0,0,1.2426666021347,243.960006713867,342.399993896484,362.730010986328,85.1999969482422,54.3266677856445,16.6000003814697,329.160003662109,396.726654052734,379.330017089844
"146",1,3,1,1,1,1,9,1,9,1,50,1,37,0,3,0,0,1.46799993515015,99.39111328125,164.779998779297,173.339996337891,51.5688896179199,15.1883335113525,38.8250007629395,150.960006713867,179.968338012695,212.164993286133
"147",1,1,1,1,1,0,6,1,9,1,35,1,30,2,9,1,0,1.18299996852875,168.346664428711,142.66667175293,154.793334960938,57.3666648864746,8.09333324432373,60.8333320617676,225.713333129883,150.760009765625,215.626663208008
"148",0,2,1,1,1,1,6,1,9,1,52,1,51,NA,1,0,0,1.22919988632202,184.039993286133,150.513336181641,205.440002441406,84.6644439697266,9.64000034332275,13.3333330154419,268.704437255859,160.153335571289,218.773330688477
"149",1,2,1,1,1,1,11,1,9,1,57,1,34,2,6,1,1,1.79900002479553,191.886672973633,226.126663208008,156.220001220703,22.5999984741211,71.1666641235352,84.7222213745117,214.486663818359,297.293334960938,240.942230224609
"150",0,2,1,1,1,1,10,1,9,1,48,1,44,NA,6,0,0,2.08099985122681,164.352005004883,206.866668701172,73.2355575561523,50.1413307189941,52.140739440918,30.2888889312744,214.49333190918,259.007415771484,103.524444580078
"151",0,1,1,0,1,1,8,1,9,1,36,1,32,NA,6,3,2,2.53399991989136,119.305000305176,191.529998779297,183.505004882812,39.8050003051758,46.3349990844727,29.1949996948242,159.110000610352,237.864990234375,212.700012207031
"152",0,1,1,1,1,1,5,1,9,1,29,1,36,2,6,2,0,1.56299996376038,185.751998901367,290.183990478516,130.111999511719,53.5066680908203,41.3893356323242,20.2800006866455,239.258666992188,331.573333740234,150.391998291016
"153",1,2,1,0,1,1,7,1,9,1,57,1,60,NA,NA,1,1,1.44689989089966,135.73713684082,195.045715332031,195.657150268555,124.483810424805,20.7600002288818,22.3428573608398,260.220947265625,215.805709838867,218
"154",0,2,1,0,1,0,5,1,9,1,36,1,28,2,6,1,1,1.27649998664856,267.071990966797,286.046661376953,154.793334960938,78.0400009155273,176.144439697266,3.56666660308838,345.111999511719,462.191101074219,158.360000610352
"155",1,1,1,0,1,1,5,1,9,1,23,1,23,NA,3,3,2,1.1654999256134,112.136001586914,214.856002807617,267.071990966797,37.1413345336914,59.1039962768555,133.760009765625,149.27734375,273.959991455078,400.832000732422
"156",0,2,1,1,1,0,7,1,9,1,39,1,35,2,8,2,2,1.27449989318848,287.371429443359,211.324996948242,246.405715942383,113.510475158691,72.3199996948242,21.9428577423096,400.881896972656,283.644989013672,268.348571777344
"157",0,2,1,0,1,1,6,1,9,1,41,1,40,3,NA,0,0,2.39800000190735,226.126663208008,346.679992675781,156.933334350586,36.4599990844727,75.7614822387695,15.0666666030884,262.586669921875,422.441467285156,172
"158",0,2,1,0,1,1,8,1,9,1,36,1,34,NA,NA,1,1,1.43299984931946,276.595001220703,220.182220458984,262.506652832031,16.4150009155273,86.7659225463867,28.0666656494141,293.010009765625,306.948150634766,290.573303222656
"159",0,1,1,0,1,1,7,1,9,2,39,1,62,NA,NA,0,0,2.65799999237061,169.977142333984,221.337142944336,226.839996337891,27.9485702514648,117.072387695312,28.5499992370605,197.925720214844,338.409545898438,255.389999389648
"160",1,2,1,0,1,1,6,1,9,1,33,1,34,2,3,1,1,0.688000023365021,229.693328857422,159.073333740234,209.720001220703,43.7466659545898,23.9933338165283,6.89999961853027,273.440002441406,183.066665649414,216.619995117188
"161",0,2,1,0,0,1,6,1,9,1,32,1,32,3,NA,2,1,2.72399997711182,204.013336181641,186.893325805664,266.786651611328,49.2666664123535,108.162216186523,82.1777801513672,253.279998779297,295.055541992188,348.964416503906
"162",0,5,1,0,1,1,10,1,9,1,44,1,38,NA,NA,0,0,1.94033336639404,119.839996337891,187.368896484375,312.915557861328,73.5200042724609,59.0311126708984,44.1511116027832,193.360000610352,246.400009155273,357.066680908203
"163",1,2,0,0,1,1,10,1,9,1,42,1,39,NA,NA,2,1,2.80399990081787,155.792007446289,146.804000854492,160.5,18.7706661224365,50.6760025024414,81.7866668701172,174.56266784668,197.480010986328,242.286666870117
"164",1,1,1,1,1,0,5,1,9,1,29,1,28,2,3,1,1,2.05499982833862,146.376007080078,234.544006347656,202.871994018555,33.5999984741211,76.4613342285156,26,179.976013183594,311.005340576172,228.871994018555
"165",1,3,1,0,0,0,5,1,9,1,41,0,37,2,6,0,0,0.0279999952763319,202.016006469727,260.010009765625,191.886672973633,144.167999267578,149.276672363281,19.033332824707,346.184020996094,409.286682128906,210.920013427734
"166",0,1,1,0,1,0,5,1,9,1,37,1,36,2,6,2,2,2.10399985313416,185.751998901367,154.936004638672,218.279998779297,134.031997680664,76.4400024414062,69.5599975585938,319.783996582031,231.376007080078,287.839996337891
"167",0,1,1,0,1,0,4,1,9,1,29,1,30,2,8,1,0,1.84200000762939,204.369995117188,191.529998779297,161.783996582031,119.639999389648,200.896667480469,18.560001373291,324.010009765625,392.426666259766,180.343994140625
"168",1,2,1,0,1,1,5,1,9,1,54,1,50,NA,NA,0,0,1.09483325481415,160.072006225586,270.709991455078,302.809997558594,68.1600036621094,73.5,31.5699996948242,228.232009887695,344.209991455078,334.380004882812
"169",1,1,1,1,1,1,4,1,9,1,46,1,43,NA,NA,0,0,1.45966649055481,216.139999389648,196.880004882812,114.48999786377,182.139999389648,65.2099990844727,32.6500015258789,398.279998779297,262.089996337891,147.139999389648
"170",1,3,1,1,1,1,6,1,9,1,52,1,41,NA,4,1,0,1.06199991703033,233.973327636719,232.546661376953,317.433319091797,69.5066680908203,11.0600004196167,181.277770996094,303.47998046875,243.606658935547,498.711090087891
"171",0,2,1,1,1,1,6,1,9,1,41,1,39,2,0,1,0,2.06866669654846,363.799987792969,207.274291992188,244.571426391602,45.3000030517578,168.053344726562,278.104766845703,409.099975585938,375.32763671875,522.676208496094
"172",1,1,0,0,1,1,5,1,9,1,40,1,32,2,6,1,1,0.887999951839447,147.231994628906,349.247985839844,285.048004150391,62.3119964599609,34.7120018005371,10.5679998397827,209.543991088867,383.959991455078,295.615997314453
"173",0,1,0,0,1,0,6,1,9,1,33,1,32,2,9,1,1,1.31799983978271,196.16667175293,385.913330078125,273.920013427734,128.622222900391,103.457778930664,1.42666661739349,324.788879394531,489.37109375,275.3466796875
"174",0,1,0,0,1,1,4,1,9,1,25,1,18,3,3,2,2,2.02300000190735,196.880004882812,266.429992675781,330.415985107422,95.0633316040039,180.010009765625,179.071990966797,291.943328857422,446.440002441406,509.487976074219
"175",1,2,0,0,1,1,6,1,9,1,32,0,30,2,1,0,0,1.87999987602234,95.586669921875,99.1533355712891,129.113327026367,45.7444458007812,57.1888885498047,27.5377769470215,141.331115722656,156.342224121094,156.651107788086
"176",1,1,0,0,1,1,7,1,9,1,34,1,32,2,3,1,1,1.53649997711182,103.331428527832,183.428573608398,177.31428527832,23.0419044494629,46.7485733032227,65.2780914306641,126.373336791992,230.177154541016,242.592376708984
"177",1,2,1,1,1,1,8,1,9,1,37,1,32,2,NA,1,1,2.46366667747498,124.654998779297,216.675003051758,241.820007324219,21.4249992370605,72.4883270263672,168.111663818359,146.080001831055,289.163330078125,409.931671142578
"178",1,1,1,1,1,1,8,1,9,1,38,1,29,NA,NA,2,1,2.9514331817627,87.2050018310547,107.535003662109,53.2622222900391,39.3850021362305,34.2099990844727,3.17333340644836,126.590003967285,141.744995117188,56.4355545043945
"179",1,1,0,0,1,1,6,1,9,1,36,1,34,NA,NA,0,0,2.07399988174438,256.799987792969,194.026672363281,140.526672363281,234.331115722656,88.3244476318359,13.2133331298828,491.131103515625,282.351135253906,153.740005493164
"180",1,2,0,0,1,1,11,1,9,1,37,1,37,NA,NA,1,1,1.87150001525879,206.996368408203,377.174987792969,249.524002075195,26.6630306243896,106.160003662109,46.4506683349609,233.659393310547,483.334991455078,295.974670410156
"181",1,2,0,0,1,1,6,1,9,1,40,1,40,9,NA,0,0,1.66799998283386,181.899993896484,385.913330078125,162.639999389648,80.8933334350586,188.61555480957,87.2133331298828,262.793334960938,574.528869628906,249.853332519531
"182",1,2,1,0,1,1,5,1,9,1,40,1,39,2,3,0,0,1.09583330154419,191.744003295898,302.167999267578,279.911987304688,48.4959983825684,80.9759979248047,224.794662475586,240.240005493164,383.143981933594,504.706665039062
"183",0,3,1,0,1,1,10,1,9,1,28,1,21,2,3,3,1,2.9449999332428,106.571998596191,119.450912475586,279.756378173828,42.7840003967285,49.4799995422363,107.85090637207,149.356002807617,168.930908203125,387.607299804688
"184",0,1,0,0,1,1,5,1,9,1,52,1,49,NA,NA,0,0,2.16233325004578,48.7919998168945,200.304000854492,130.111999511719,71.7119979858398,10.8559999465942,92.2639999389648,120.503997802734,211.160003662109,222.376007080078
"185",1,1,0,0,0,1,7,1,9,1,24,1,24,2,1,3,2,3.18400001525879,77.6514282226562,170.588577270508,187.097137451172,15.2228574752808,78.5714263916016,20.6590480804443,92.8742828369141,249.160003662109,207.75617980957
"186",0,1,0,0,1,1,4,1,9,1,20,1,20,NA,6,2,2,1.79200005531311,44.939998626709,167.776000976562,102.720001220703,17.5,84.9893341064453,118.666664123535,62.439998626709,252.765335083008,221.386657714844
"187",0,1,1,0,1,1,5,1,9,1,30,1,29,2,3,1,1,2.31500005722046,124.975997924805,129.255996704102,182.328002929688,18.2399997711182,29.2826671600342,17.992000579834,143.216003417969,158.538665771484,200.320007324219
"188",0,1,1,0,1,1,7,1,9,1,27,1,28,2,3,3,2,3.47900009155273,140.628570556641,127.78857421875,121.980003356934,26.0400009155273,46.0876197814941,14.3133335113525,166.668579101562,173.876190185547,136.293334960938
"189",0,1,0,0,0,1,4,1,9,1,20,1,17,3,8,2,0,1.99699997901917,108.069999694824,116.629997253418,115.559997558594,24.0699996948242,12.5,127.736663818359,132.139999389648,129.130004882812,243.296661376953
"190",0,1,0,0,0,1,4,1,9,1,26,1,37,NA,2,0,0,1.5956666469574,166.919998168945,235.399993896484,516.809997558594,16.5699996948242,44.5499992370605,302.040008544922,183.489990234375,279.949981689453,818.849975585938
"191",0,1,0,0,1,1,4,1,9,1,28,1,23,2,6,1,1,1.83699989318848,110.209999084473,134.391998291016,172.912002563477,20.0699996948242,60.7226676940918,61.8400001525879,130.279998779297,195.114669799805,234.751998901367
"192",0,2,0,0,0,1,4,1,9,1,56,1,49,2,NA,0,0,1.49533319473267,143.380004882812,208.649993896484,230.050003051758,20.1533317565918,13.3199996948242,61.7400016784668,163.533340454102,221.970001220703,291.790008544922
"193",1,1,0,0,1,1,10,1,9,1,57,1,50,NA,NA,0,0,1.38399982452393,242.248001098633,335.552001953125,279.911987304688,38.1920013427734,142.202667236328,50.4160003662109,280.440002441406,477.754669189453,330.328002929688
"194",0,1,0,0,1,1,5,1,9,1,33,1,26,2,15,2,2,1.99650001525879,212.287994384766,158.360000610352,263.648010253906,41.120002746582,4.59999990463257,101.120002746582,253.407989501953,162.960006713867,364.768005371094
"195",0,2,1,1,1,0,7,1,9,1,34,1,29,NA,2,1,0,2.0903332233429,64.1999969482422,238.253326416016,126.26000213623,86.6914291381836,152.768890380859,20.4733333587646,150.891418457031,391.022216796875,146.733337402344
"196",1,2,1,1,1,1,5,1,9,1,55,0,57,NA,4,0,0,-0.0393333472311497,168.63200378418,184.039993286133,250.380004882812,10.456000328064,119.512001037598,3.21000003814697,179.087997436523,303.552001953125,253.59001159668
"197",1,1,0,0,1,0,4,1,9,1,27,1,25,6,2,1,1,0.576999962329865,313.510009765625,405.529998779297,436.559997558594,518.75,254.559997558594,107.726669311523,832.260009765625,660.089965820312,544.286682128906
"198",0,1,1,0,1,1,5,1,9,1,54,1,51,NA,NA,0,0,1.0239999294281,159.216003417969,287.473327636719,116.986663818359,124.477325439453,122.844444274902,40.4266662597656,283.693328857422,410.317779541016,157.413330078125
"199",1,1,0,0,1,1,4,1,9,1,27,1,28,2,9,1,1,0.596000015735626,135.889999389648,133.75,223.630004882812,33.656665802002,51.0699996948242,91.5999984741211,169.546661376953,184.820007324219,315.230010986328
"200",0,2,0,0,1,1,6,1,9,2,49,1,26,2,NA,0,0,1.43199992179871,347.393341064453,164.779998779297,286.760009765625,190.760009765625,55.7133331298828,98.6480026245117,538.1533203125,220.49333190918,385.408020019531
"201",1,2,0,0,1,1,5,1,9,2,39,1,34,NA,NA,0,0,0.288666665554047,130.111999511719,201.160003662109,258.511993408203,16.3226661682129,52.2266654968262,77.7440032958984,146.434661865234,253.386672973633,336.255981445312
"202",1,1,0,0,1,1,5,1,9,2,33,1,NA,3,5,1,0,0.783999979496002,166.919998168945,361.231994628906,153.223999023438,26.1466674804688,143.050659179688,135.152008056641,193.066665649414,504.282653808594,288.376007080078
"203",0,2,1,1,1,1,9,1,9,1,37,1,35,NA,NA,1,0,2.80900001525879,106.524444580078,182.137771606445,175.004440307617,68.3940734863281,84.1792602539062,60.9066696166992,174.918518066406,266.317016601562,235.911102294922
"204",1,2,1,1,1,1,5,1,9,2,33,0,NA,3,3,1,1,0.891500055789948,206.296005249023,203.727996826172,248.240005493164,1.71200001239777,16.8560009002686,164.231994628906,208.008010864258,220.583999633789,412.471984863281
"205",1,2,1,1,1,1,4,0,9,2,53,1,20,3,NA,0,0,0.787666618824005,143.380004882812,223.986663818359,363.799987792969,236.5,67.8029632568359,3.21000003814697,379.880004882812,291.789611816406,367.009979248047
"206",0,1,0,0,0,0,6,1,9,1,30,0,29,2,NA,1,0,2.59220004081726,185.751998901367,337.406677246094,239.679992675781,88.1039962768555,66.4266662597656,10.0323810577393,273.855987548828,403.833343505859,249.712371826172
"207",0,1,1,1,1,1,4,1,9,1,38,1,36,NA,NA,0,0,1.6896665096283,209.720001220703,321,311.369995117188,20.1399993896484,54.2900009155273,1.07000005245209,229.860000610352,375.290008544922,312.440002441406
"208",0,1,1,0,1,1,5,1,9,1,29,1,27,NA,9,1,1,1.54299998283386,353.528015136719,223.416000366211,285.903991699219,92.2239990234375,26.6720008850098,87.9013366699219,445.752014160156,250.087997436523,373.805328369141
"209",0,2,1,1,0,1,6,1,9,1,33,1,36,NA,NA,1,1,2.35800004005432,154.793334960938,103.433334350586,195.045715332031,18.7133331298828,13.3733329772949,123.834281921387,173.50666809082,116.806671142578,318.880004882812
"210",0,2,0,0,0,1,11,1,9,1,41,1,39,NA,NA,1,1,3.03569984436035,64.9781799316406,103.433334350586,144.806671142578,35.949089050293,25.6922225952148,38.7700004577637,100.927268981934,129.125549316406,183.576675415039
"211",0,3,1,1,0,1,7,1,9,1,45,1,38,3,3,1,0,1.6949999332428,176.702850341797,152.857147216797,218.279998779297,54.2971420288086,34.937141418457,119.257141113281,231,187.794281005859,337.537139892578
"212",0,2,0,0,0,0,6,0,9,1,68,1,57,NA,NA,0,0,3.17199993133545,184.039993286133,300.313323974609,88.4533309936523,6.47333335876465,24.3755550384521,14.0466661453247,190.513320922852,324.688873291016,102.5
"213",1,1,0,0,1,1,4,1,9,1,33,1,23,2,6,2,2,0.625999987125397,324.209991455078,282.480010986328,219.136001586914,114.610000610352,21.25,72,438.820007324219,303.730010986328,291.135986328125
"214",0,1,0,0,1,1,4,1,9,1,22,1,19,2,6,2,1,1.04099988937378,306.019989013672,698.710021972656,475.079986572266,91.2666625976562,336.033325195312,72.3199996948242,397.286651611328,1034.74340820312,547.399963378906
